StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      110,      00,   191805,   2.59,   60.8,  -4.24,  -4.24,  -1.04,  -3.88,    119,    135,   -.65,    .01,   -.69,  -1.23,  -2.22,  -2.15,  -1.73,   47.8,  73.81,
      110,      00,   191806,   2.25,  71.15,  -4.69,  -4.69,  -2.65,  -4.69,    229,     39,   -1.5,  -1.37,   -.77,  -1.22,  -2.19,  -2.16,  -2.03,  57.61,  84.67,
      110,      00,   191807,   2.33,  72.45,  -4.92,  -4.92,  -2.16,  -4.92,    271,     13,   -1.3,  -1.67,  -1.54,  -1.49,  -2.02,  -2.14,  -2.23,  59.09,  85.78,
      110,      00,   191808,   2.47,   72.5,   -4.9,   -4.9,  -1.44,   -4.9,    321,     13,    -.4,  -1.15,  -1.62,   -1.4,  -1.62,  -2.19,  -2.31,  59.22,  85.78,
      110,      00,   191809,   2.44,  61.92,    .19,   -4.2,    .57,  -3.93,    102,    132,   -.11,   -.32,   -.88,  -1.05,  -1.38,  -2.12,  -2.18,  48.76,  75.07,
      110,      00,   191810,   2.92,  56.17,    .65,  -3.29,   1.45,  -2.42,     66,    227,   1.15,    .78,    .52,   -.72,   -.98,  -1.62,  -2.08,   44.6,  67.75,
      110,      00,   191811,   2.32,  40.51,    .71,  -2.82,    .37,  -1.78,      8,    582,    .16,    .89,    .66,   -.45,   -.69,  -1.03,  -1.84,  30.43,  50.58,
      110,      00,   191812,   2.66,  34.45,    .91,  -2.26,     .8,   -.92,      5,    764,    .51,    .44,    .93,    .23,   -.21,   -.61,  -1.76,  25.16,  43.74,
      110,      00,   191901,   1.91,  31.82,    .83,  -2.01,    .06,   -.65,      4,    868,   -.69,   -.09,    .03,     .3,   -.51,   -.77,  -1.76,  20.91,  42.73,
      110,      00,   191902,   2.64,  32.25,   1.47,  -1.08,   2.17,    .96,      5,    772,   1.16,    .25,    .53,     .8,   -.13,   -.42,   -1.5,  22.37,  42.15,
      110,      00,   191903,   2.71,  40.89,   1.55,   -.73,    .71,   1.39,     14,    612,    .48,   1.06,    .47,    .98,     .4,   -.04,  -1.38,  29.61,  52.18,
      110,      00,   191904,   2.41,  51.35,   1.31,   -.74,   -.25,   1.16,     25,    364,   -.22,    .21,    .76,    .51,    .63,   -.18,  -1.47,  39.11,  63.55,
      110,      00,   191905,    3.2,  60.03,    1.5,    1.5,    .97,    1.5,     82,    172,    .59,    .28,    .42,    .58,    .82,    .07,  -1.29,  47.44,  72.61,
      110,      00,   191906,   2.97,   69.3,   1.39,   1.39,    .14,   1.39,    222,     31,    .01,    .38,    .18,    .36,    .81,    .38,  -1.18,  56.16,  82.42,
      110,      00,   191907,   3.04,  74.35,   1.65,   1.65,   1.19,   1.65,    321,      6,    .68,    .36,    .55,    .77,    .57,    .68,  -1.05,   61.2,  87.53,
      110,      00,   191908,   2.48,  72.27,   1.46,   1.46,   -.04,   1.36,    262,     21,   -.37,    .11,    .09,    .27,    .47,     .7,  -1.05,  58.86,  85.66,
      110,      00,   191909,   2.34,  65.64,   1.12,   1.12,   -.58,    .65,    154,     65,   -.33,   -.47,   -.07,    .05,    .24,    .66,  -1.03,   52.9,  78.37,
      110,      00,   191910,   3.45,  52.59,   2.34,   2.34,   4.01,   2.34,     86,    253,   1.94,    1.3,    .99,   1.02,   1.16,    .93,   -.49,  41.76,  63.43,
      110,      00,   191911,    2.8,  39.31,   3.16,   3.16,   3.18,   3.16,     15,    591,    .95,   1.91,   1.45,   1.22,    1.1,   1.16,    .06,  28.67,  49.96,
      110,      00,   191912,   1.81,  28.78,   3.41,   3.41,   1.73,   3.41,      5,    954,  -1.02,    .03,   1.06,    .74,    .64,    .75,    .15,  18.39,  39.18,
      110,      00,   192001,   2.21,  29.23,   3.66,   3.66,   1.79,   3.66,      7,   1009,   -.09,   -.78,   -.03,    .53,    .69,    .84,     .1,  19.15,  39.31,
      110,      00,   192002,   1.61,  33.69,   2.97,   2.97,   -.92,   2.55,      4,    811,  -1.17,   -.87,  -1.36,    .35,     .3,    .38,    .09,  23.31,  44.06,
      110,      00,   192003,   2.78,  40.28,   3.03,   3.03,   1.09,   2.98,      9,    651,    .62,   -.27,   -.32,    .66,    .47,    .42,    .32,  28.65,  51.91,
      110,      00,   192004,    3.3,  46.78,   4.01,   4.01,   3.86,   4.01,     25,    443,   1.63,   1.36,    .69,    .42,    .79,    .88,    .44,  35.44,  58.12,
      110,      00,   192005,   2.79,  59.31,   3.63,   3.63,     .1,    3.6,     85,    201,   -.22,    .89,    .94,   -.15,    .75,    .67,    .46,  46.83,  71.78,
      110,      00,   192006,   2.89,  67.37,   3.41,   3.41,    .47,   3.41,    184,     47,   -.17,   -.28,     .6,    .17,    .76,    .62,    .65,  54.68,  80.04,
      110,      00,   192007,    2.7,   72.7,   3.25,   3.25,    .58,   3.25,    272,     14,   -.28,   -.28,   -.36,     .1,    .05,    .44,    .76,  59.36,  86.04,
      110,      00,   192008,    3.4,  70.63,   4.05,   4.05,    3.4,   4.05,    250,     17,   1.95,   1.29,    .78,   1.14,    .16,    .89,   1.03,  57.94,  83.32,
      110,      00,   192009,   2.44,  65.44,   3.62,   3.62,   -.03,   3.56,    163,     65,   -.11,   1.16,    .82,    .89,    .51,    .94,   1.05,   52.7,  78.17,
      110,      00,   192010,   2.17,  54.63,    3.3,    3.3,    .15,   3.23,     44,    236,   -.05,   -.12,    .71,    .23,    .45,    .35,    .86,  42.15,   67.1,
      110,      00,   192011,   2.26,   39.7,    3.2,    3.2,    .72,    3.2,      8,    620,    .06,    .01,   -.05,    .31,    .71,    .08,    .83,  29.62,  49.78,
      110,      00,   192012,   2.75,  33.13,   3.42,   3.42,   1.66,   3.42,      4,    822,    .67,    .48,    .32,    .61,    .75,    .53,    .84,  23.52,  42.73,
      110,      00,   192101,   2.11,  34.36,   3.45,   3.45,   1.14,   3.45,     10,    831,   -.28,    .27,    .24,    .56,    .29,    .45,    .85,  24.24,  44.47,
      110,      00,   192102,   1.77,   36.9,    -.3,    2.8,   -.89,   2.39,      7,    695,   -.78,   -.77,   -.13,   -.13,    .17,    .54,    .66,   25.5,  48.29,
      110,      00,   192103,   2.52,  46.63,   -.79,   1.99,  -1.57,     .9,     37,    451,     .1,   -.43,   -.58,   -.06,    .25,    .42,    .59,   34.7,  58.57,
      110,      00,   192104,   2.79,  51.01,   -.39,   2.11,    .97,   1.37,     26,    309,    .61,    .46,    .03,    .21,    .48,    .24,    .68,  38.26,  63.73,
      110,      00,   192105,   2.55,   60.1,   -.64,   1.59,   -.88,     .5,     85,    170,   -.74,   -.09,   -.04,   -.16,   -.15,    .11,    .49,  47.66,  72.54,
      110,      00,   192106,    2.9,  70.36,   -.74,   1.26,    -.5,      0,    242,     29,   -.15,   -.58,   -.17,   -.52,   -.19,     .1,    .48,  57.72,  82.98,
      110,      00,   192107,   2.86,  74.66,    -.8,      1,   -.39,   -.35,    363,      7,    .17,   -.03,   -.44,   -.36,   -.15,    .15,    .42,  61.72,   87.6,
      110,      00,   192108,    2.6,  72.03,   -.82,     .8,   -.31,   -.59,    266,     21,   -.04,      0,   -.08,   -.17,    -.2,   -.19,    .47,  59.02,  85.03,
      110,      00,   192109,   2.57,  66.54,   -.84,    .61,   -.32,   -.79,    219,     50,    .17,     .1,    .16,   -.07,   -.38,   -.14,    .53,  53.71,  79.38,
      110,      00,   192110,   1.46,  55.35,  -1.48,  -1.48,  -2.16,  -1.48,     46,    272,   -1.3,   -.82,   -.76,   -.76,   -.67,   -.44,   -.05,  41.36,  69.33,
      110,      00,   192111,   2.41,  42.58,  -1.47,  -1.47,   -.45,  -1.47,     18,    541,    .31,   -.64,   -.44,    -.4,   -.38,   -.39,   -.16,  30.92,  54.23,
      110,      00,   192112,   2.24,  35.08,  -1.76,  -1.76,  -1.31,  -1.76,      9,    790,   -.24,    .08,   -.61,   -.41,   -.41,   -.61,    .02,   24.8,  45.36,
      110,      00,   192201,   2.03,   26.8,  -2.07,  -2.07,  -1.48,  -2.07,      5,   1001,   -.44,   -.46,   -.16,   -.58,   -.64,    -.6,   -.01,  16.38,  37.24,
      110,      00,   192202,   2.44,  31.95,    .53,  -1.32,    1.6,   -.53,     10,    741,    .74,    .14,   -.03,   -.37,   -.36,   -.35,    .23,     21,  42.91,
      110,      00,   192203,   3.46,  40.42,   1.53,   1.53,   3.15,   1.53,     14,    630,   1.84,   1.72,   1.19,    .25,    .22,    .07,    .38,  29.37,  51.48,
      110,      00,   192204,   3.08,  50.31,   2.06,   2.06,   2.05,   2.06,     37,    360,   1.21,   1.83,   1.83,   1.12,    .53,    .25,    .32,  38.79,  61.83,
      110,      00,   192205,   3.11,  61.18,   1.93,   1.93,    .27,   1.93,    115,    132,    .42,   1.01,   1.62,   1.15,     .6,    .48,    .38,  48.63,  73.72,
      110,      00,   192206,    2.7,  70.14,   -.32,   1.42,   -.95,     .9,    231,     28,   -.59,    -.1,    .51,   1.11,    .38,    .37,    .33,  56.91,  83.35,
      110,      00,   192207,   2.89,     73,   -.16,    1.4,    .38,      1,    298,     11,    .25,   -.28,   -.02,   1.34,    .84,    .36,    .38,   59.9,  86.13,
      110,      00,   192208,   2.23,  72.81,   -.59,     .8,  -1.36,   -.26,    270,     16,   -1.1,   -.61,   -.74,     .8,    .56,    .21,    .06,  59.59,  86.04,
      110,      00,   192209,   1.47,  67.28,   -1.8,   -1.8,  -3.79,   -1.8,    184,     50,   -2.2,  -2.37,  -1.75,   -.65,    .07,   -.29,   -.24,  53.04,   81.5,
      110,      00,   192210,   1.73,  55.02,  -2.09,  -2.09,  -1.42,  -2.09,     50,    255,   -.81,  -1.82,  -2.02,  -1.28,   -.09,   -.15,   -.37,  41.34,  68.68,
      110,      00,   192211,   2.08,  41.86,  -2.33,  -2.33,  -1.38,  -2.33,     14,    557,   -.24,   -.71,  -1.49,  -1.42,   -.33,   -.32,   -.42,  31.64,  52.11,
      110,      00,   192212,   2.67,  33.55,  -2.37,  -2.37,   -.83,  -2.37,     11,    805,    .53,    .19,   -.29,  -1.07,   -.61,   -.12,   -.39,   23.5,  43.61,
      110,      00,   192301,   2.44,  34.59,  -2.36,  -2.36,    -.7,  -2.36,     12,    843,    .34,    .57,    .31,  -1.01,   -.79,    .06,   -.26,   24.1,  45.09,
      110,      00,   192302,   1.86,  29.57,   -.02,  -2.13,   -.06,   -2.1,      6,    866,   -.56,   -.12,    .26,   -.96,  -1.08,    -.2,   -.22,  18.37,  40.77,
      110,      00,   192303,   2.42,   38.3,    .16,  -1.76,    .47,  -1.45,     14,    694,   -.11,   -.45,   -.17,   -.33,     -1,   -.62,   -.26,   26.1,  50.49,
      110,      00,   192304,   2.84,  49.91,    .64,  -1.08,    1.5,   -.05,     29,    386,    .72,     .4,    .08,    .29,   -.89,   -.72,   -.24,  37.78,  62.02,
      110,      00,   192305,   3.13,  59.52,     .9,   -.64,    .97,    .78,     82,    187,    .46,    .74,    .49,    .46,   -.53,   -.71,   -.13,  46.74,   72.3,
      110,      00,   192306,    3.3,  68.04,    1.3,    1.3,   1.49,    1.3,    215,     45,    .79,    .74,     .9,    .47,    .14,   -.47,   -.02,  55.71,  80.35,
      110,      00,   192307,    2.7,  73.76,   1.48,   1.48,    .94,   1.48,    291,     10,   -.28,    .35,    .46,    .23,    .34,   -.55,   -.09,  60.96,  86.58,
      110,      00,   192308,   2.92,  71.11,   1.95,   1.95,   1.85,   1.95,    262,     22,     .8,    .31,    .68,    .66,    .62,   -.26,    .01,  58.42,  83.79,
      110,      00,   192309,   2.83,  65.07,   2.14,   2.14,   1.17,   2.14,    156,     67,    .75,   1.02,     .7,   1.05,    .71,    .34,    .07,  52.63,  77.49,
      110,      00,   192310,   2.53,  51.24,    2.6,    2.6,   2.04,    2.6,     32,    327,    .54,    .78,      1,    .97,    .72,    .73,    .39,  39.74,  62.74,
      110,      00,   192311,   1.88,  42.58,   2.28,   2.28,   -.15,   2.15,      6,    570,   -.58,   -.02,    .28,    .52,    .61,    .62,    .23,   31.5,  53.67,
      110,      00,   192312,   2.83,  35.98,   2.65,   2.65,   1.82,   2.65,     10,    696,    .82,    .14,    .37,    .59,    .88,    .71,    .43,  26.35,  45.63,
      110,      00,   192401,      2,  26.26,    2.8,    2.8,   1.26,    2.8,      6,    994,    -.5,    .23,   -.13,    .47,     .6,    .47,    .42,  14.85,  37.69,
      110,      00,   192402,   1.83,  35.19,   -.16,   2.35,   -.48,   2.09,      3,    784,   -.64,   -.85,   -.09,    .13,    .36,    .47,    .28,  24.22,  46.15,
      110,      00,   192403,   2.22,  37.18,   -.11,   2.14,     .1,   1.86,      5,    727,   -.55,   -.83,  -1.05,   -.27,    .04,    .38,   -.07,  27.16,  47.21,
      110,      00,   192404,   2.26,  50.27,    -.2,   1.82,    -.3,   1.36,     26,    382,   -.57,   -.72,   -.99,   -.68,   -.01,    .17,   -.29,  37.72,   62.8,
      110,      00,   192405,   2.42,   57.9,   -.31,    1.5,   -.41,    .82,     69,    223,  -1.03,  -1.09,  -1.11,   -.85,   -.44,   -.17,   -.51,  44.53,  71.29,
      110,      00,   192406,   2.77,  68.59,   -.38,   1.25,   -.28,    .43,    210,     50,   -.44,   -.92,   -.99,  -1.32,   -.73,   -.41,    -.5,  55.26,  81.91,
      110,      00,   192407,   2.37,  71.89,   -.55,    .91,   -.63,   -.16,    264,     16,   -1.2,   -.92,  -1.18,  -1.31,   -1.1,   -.55,   -.66,  58.37,  85.39,
      110,      00,   192408,   2.21,  72.07,   -.94,   -.94,  -1.34,   -.94,    287,     20,  -1.16,  -1.51,  -1.29,  -1.43,  -1.22,   -.85,   -.67,   58.3,  85.82,
      110,      00,   192409,   2.92,  62.74,   -.22,   -.22,   1.87,    .62,    117,    118,    .95,    .04,   -.54,  -1.02,  -1.32,   -.83,   -.29,  49.39,   76.1,
      110,      00,   192410,   1.53,  54.97,    -.8,    -.8,  -1.81,    -.8,     44,    271,  -1.17,   -.31,   -.72,  -1.22,  -1.39,  -1.27,   -.36,  41.49,  68.45,
      110,      00,   192411,   1.37,   42.4,  -1.72,  -1.72,     -3,  -1.72,     13,    556,  -1.45,  -1.82,     -1,  -1.38,  -1.54,  -1.46,   -.56,  30.49,  54.34,
      110,      00,   192412,   2.62,  27.59,  -1.98,  -1.98,  -1.31,  -1.98,      7,    932,    .44,   -.68,  -1.14,   -1.1,  -1.29,  -1.54,   -.52,  17.33,  37.85,
      110,      00,   192501,   2.29,  29.08,  -2.23,  -2.23,  -1.35,  -2.23,      9,    962,    .06,    .33,   -.54,   -.81,  -1.19,  -1.34,   -.52,  18.32,  39.87,
      110,      00,   192502,   1.78,   38.3,  -2.36,  -2.36,   -1.1,  -2.36,      9,    645,   -.76,   -.47,   -.06,   -.79,  -1.18,  -1.37,   -.53,  26.83,  49.75,
      110,      00,   192503,   1.56,  44.24,  -3.38,  -3.38,  -3.79,  -3.38,     18,    563,  -2.27,  -2.23,  -1.65,  -1.85,  -1.59,  -1.63,   -.77,  31.35,  57.13,
      110,      00,   192504,    2.1,  54.72,  -3.83,  -3.83,  -2.38,  -3.83,     45,    293,   -.97,  -2.35,  -2.68,  -1.96,  -1.69,  -1.82,   -.97,  41.76,  67.66,
      110,      00,   192505,   1.92,  60.01,  -4.33,  -4.33,   -2.7,  -4.33,     77,    203,  -2.27,   -2.3,  -2.92,  -1.85,  -1.92,  -1.95,   -1.3,  46.35,  73.65,
      110,      00,   192506,   2.91,  69.84,   -4.1,   -4.1,   -.65,   -4.1,    263,     30,   -.13,  -1.38,  -1.53,  -1.95,  -1.99,  -1.85,  -1.43,     57,  82.69,
      110,      00,   192507,   2.65,  74.14,  -4.13,  -4.13,  -1.34,  -4.13,    318,     10,   -.42,   -.33,  -1.25,  -1.85,  -1.74,  -1.69,  -1.45,  60.84,  87.44,
      110,      00,   192508,   2.06,   71.4,  -4.44,  -4.44,  -2.22,  -4.44,    267,     18,  -1.64,   -1.3,   -.98,  -2.02,  -1.72,  -1.79,   -1.7,  57.83,  84.96,
      110,      00,   192509,   2.88,  66.67,    .14,  -3.85,    .41,  -3.64,    212,     60,    .86,   -.27,   -.42,  -1.31,  -1.77,  -1.83,   -1.7,  54.28,  79.03,
      110,      00,   192510,   2.99,  48.92,   1.33,  -2.25,   3.62,    -.6,     42,    412,   1.26,   1.39,    .62,   -.45,  -1.24,  -1.31,  -1.66,  38.26,  59.56,
      110,      00,   192511,   2.16,  40.41,   1.44,  -1.76,    .76,    .13,      9,    616,   -.11,    .79,    .97,    .16,  -1.04,   -.98,  -1.57,  29.35,  51.46,
      110,      00,   192512,   1.66,   32.5,   1.17,  -1.71,   -.38,   -.01,      4,    877,  -1.28,   -.89,      0,   -.24,    -.9,  -1.36,  -1.97,  22.75,  42.26,
      110,      00,   192601,   2.36,  30.31,   1.32,  -1.26,    .81,    .64,      4,    937,    .19,   -.78,   -.64,   -.08,   -.66,  -1.26,  -1.76,  20.16,  40.48,
      110,      00,   192602,   2.05,  37.67,   -.07,   -1.2,   -.21,    .54,      6,    718,   -.12,    .05,    -.8,    .27,   -.24,  -1.17,  -1.69,  26.78,  48.56,
      110,      00,   192603,   2.31,  39.65,   -.13,  -1.15,    -.2,    .45,      7,    727,   -.35,   -.32,   -.17,    -.1,   -.29,   -.87,  -1.59,  28.09,  51.21,
      110,      00,   192604,   2.18,  50.04,   -.27,  -1.18,   -.45,    .21,     20,    420,   -.77,   -.71,   -.65,   -.94,   -.37,   -.86,  -1.63,  37.38,  62.69,
      110,      00,   192605,   2.21,  61.02,   -.97,  -1.79,   -2.2,   -.92,     91,    159,  -1.53,  -1.59,  -1.35,  -1.45,   -.44,   -.73,  -1.63,  47.59,  74.43,
      110,      00,   192606,   2.49,   68.2,  -1.27,     -2,  -1.19,  -1.28,    181,     58,  -1.02,  -1.54,  -1.58,  -1.25,   -.89,   -.91,  -1.75,  54.61,  81.79,
      110,      00,   192607,   2.86,  73.36,   -1.3,  -1.96,   -.48,   -1.3,    299,      9,    .17,   -.63,  -1.18,  -1.17,  -1.24,   -.81,  -1.62,  59.88,  86.83,
      110,      00,   192608,   3.22,  72.34,    .52,  -1.24,   1.55,    -.1,    297,     14,   1.53,   1.24,     .2,   -.81,     -1,   -.34,  -1.38,  59.54,   85.1,
      110,      00,   192609,   3.23,  64.11,   1.27,   1.27,   2.42,   1.27,    171,     89,   1.66,   2.09,   1.81,   -.13,   -.23,    -.2,  -1.32,  51.94,  76.28,
      110,      00,   192610,   2.49,  54.95,   1.41,   1.41,    .82,   1.41,     60,    282,    .48,   1.21,    1.7,     .3,   -.13,   -.41,  -1.11,   42.8,  67.08,
      110,      00,   192611,   2.87,  40.46,   1.99,   1.99,   2.16,   1.99,      8,    606,   1.06,   1.01,   1.45,   1.28,    .23,   -.11,   -.67,  29.75,  51.17,
      110,      00,   192612,   2.67,  31.33,   2.52,   2.52,   2.21,   2.52,      8,    896,    .53,   1.05,   1.03,    1.7,     .5,    .36,   -.61,  21.81,  40.87,
      110,      00,   192701,   1.77,  31.55,   2.51,   2.51,    .74,   2.51,      7,    911,   -.99,   -.25,    .42,   1.26,    .44,    .08,   -.71,  21.22,  41.88,
      110,      00,   192702,   2.72,   37.9,   2.81,   2.81,   1.67,   2.81,     16,    638,   1.33,    .17,    .48,   1.37,   1.27,    .38,   -.43,  27.52,  48.29,
      110,      00,   192703,   2.59,  42.26,   2.51,   2.51,   -.04,   2.43,     13,    590,    .24,   1.01,    .26,    .95,   1.53,    .52,   -.16,  31.26,  53.26,
      110,      00,   192704,   3.05,  51.58,   2.75,   2.75,   1.52,   2.75,     42,    365,   1.15,    .86,   1.31,   1.13,   1.73,    .96,    .09,  39.65,  63.54,
      110,      00,   192705,   2.99,  59.76,   2.63,   2.63,    .49,   2.63,    109,    190,    .18,    .83,    .72,    .76,   1.41,   1.31,    .34,  47.55,  71.96,
      110,      00,   192706,   3.12,  67.21,   2.76,   2.76,    1.2,   2.76,    170,     65,    .35,     .3,    .79,    .66,    1.1,   1.64,     .4,  54.86,  79.56,
      110,      00,   192707,   2.84,  72.68,   2.94,   2.94,   1.37,   2.94,    293,     11,    .11,    .28,    .25,   1.04,    .99,   1.63,    .45,   59.5,  85.87,
      110,      00,   192708,   2.72,  69.37,   3.25,   3.25,   1.84,   3.25,    214,     40,    .29,    .19,    .35,    .66,    .74,   1.38,    .64,  56.68,  82.04,
      110,      00,   192709,   2.48,  64.98,   2.99,   2.99,    .24,   2.99,    163,     68,   -.03,    .15,    .17,    .63,    .61,   1.01,    .53,   52.5,  77.45,
      110,      00,   192710,   2.35,   55.9,   2.78,   2.78,    .29,   2.78,     58,    229,    .25,    .15,    .22,     .3,    .92,    .95,    .36,  42.22,  69.57,
      110,      00,   192711,   2.75,  44.35,   2.89,   2.89,    1.2,   2.89,     22,    475,    .86,    .74,    .57,    .59,     .8,    .88,    .53,  33.78,  54.91,
      110,      00,   192712,   2.68,  28.22,   3.22,   3.22,   1.89,   3.22,      4,    889,    .55,    .93,    .82,    .68,     .9,    .89,    .82,  17.83,  38.61,
      110,      00,   192801,   1.28,  31.98,   2.75,   2.75,   -.42,   2.52,      4,    889,  -2.14,   -.85,   -.13,    .01,    .14,    .61,    .51,  21.11,  42.84,
      110,      00,   192802,   1.84,  34.34,   2.36,   2.36,   -.33,   1.94,      7,    750,   -.61,  -2.08,  -1.14,   -.21,   -.06,    .23,    .49,  23.38,   45.3,
      110,      00,   192803,   2.39,  43.12,   1.81,   1.81,    -.9,    .99,     17,    618,   -.18,   -.53,  -1.84,   -.27,   -.18,    .15,    .48,  31.39,  54.86,
      110,      00,   192804,   2.92,  48.06,   2.41,   2.41,   2.35,   2.41,     18,    429,    .88,    .46,    .11,   -.03,    .05,    .14,    .67,   35.6,  60.49,
      110,      00,   192805,   2.34,  61.52,   1.49,   1.49,  -2.03,    .54,     86,    164,  -1.22,    -.2,   -.26,   -.93,   -.32,   -.17,    .68,  47.97,  75.06,
      110,      00,   192806,   4.28,  65.91,   2.91,   2.91,   4.73,   2.91,    165,     68,   3.09,   1.01,   1.19,   -.22,    .33,    .33,    1.2,  53.85,  77.97,
      110,      00,   192807,   3.07,   73.4,   3.39,   3.39,   2.33,   3.39,    311,      9,    .76,   2.86,   1.13,    .67,     .4,    .41,   1.29,  60.64,  86.14,
      110,      00,   192808,   3.15,  71.82,   4.03,   4.03,   2.97,   4.03,    300,     14,   1.37,   1.55,   3.09,   1.41,    .43,    .62,   1.26,   58.8,  84.83,
      110,      00,   192809,   2.11,  63.27,   3.52,   3.52,   -.27,   3.36,    122,    109,   -.83,    .24,    .55,   1.17,    .05,    .45,    .96,   49.5,  77.02,
      110,      00,   192810,   2.23,  55.08,   3.24,   3.24,    .24,   3.11,     62,    252,    .05,   -.44,    .15,     .8,     .6,    .42,    .91,  42.75,  67.39,
      110,      00,   192811,   2.15,  41.58,      3,      3,    .28,   2.92,      9,    562,   -.13,   -.05,   -.39,   1.15,    .66,    .12,    .69,  31.35,  51.78,
      110,      00,   192812,   1.74,  32.94,   2.46,   2.46,    -.7,   2.04,      4,    819,  -1.14,    -.8,    -.6,   -.21,    .38,    -.3,    .43,  22.51,  43.38,
      110,      00,   192901,   2.36,  26.31,   2.34,   2.34,    .39,   2.02,      9,    984,    .19,   -.68,   -.57,   -.31,    .25,    .18,    .57,  15.51,  37.13,
      110,      00,   192902,   2.02,  26.92,   2.23,   2.23,     .4,   2.01,      7,    884,   -.19,      0,   -.74,   -.73,    .53,    .26,    .42,  15.96,  37.87,
      110,      00,   192903,   2.81,  43.56,   2.09,   2.09,    .27,   1.91,     23,    545,    .68,    .38,    .39,   -.25,   -.01,    .46,    .45,  32.14,  54.97,
      110,      00,   192904,   2.93,  51.17,   2.31,   2.31,   1.32,   2.31,     42,    345,     .9,    .98,    .76,    .08,     .1,    .51,    .42,  39.27,  63.07,
      110,      00,   192905,   3.51,  58.86,   2.84,   2.84,   2.29,   2.84,     87,    183,   1.16,    1.3,   1.28,    .47,    .12,   1.03,    .52,  46.08,  71.64,
      110,      00,   192906,   2.63,   67.5,   -.09,   2.46,   -.26,   2.29,    187,     48,   -.73,    .34,    .69,    .68,     .1,    .25,     .4,  54.23,  80.74,
      110,      00,   192907,   2.57,   73.6,   -.05,   2.23,    .08,   2.03,    296,      9,   -.64,   -.84,   -.01,    .39,   -.04,    .01,    .32,  60.28,  86.92,
      110,      00,   192908,    1.8,  72.63,   -.93,   1.12,  -2.64,   -.22,    270,     21,  -2.52,  -1.84,  -1.67,   -.15,   -.46,   -.56,    .07,  58.75,  86.47,
      110,      00,   192909,   2.75,  63.41,    .38,   1.38,   1.13,     .5,    147,     75,    .57,   -.91,  -1.04,   -.13,    .05,    -.3,    .13,  50.97,  75.83,
      110,      00,   192910,    2.6,  53.92,    .77,   1.68,   1.31,   1.26,     44,    302,    .65,    .77,   -.21,   -.14,    .19,   -.12,    .21,  41.38,  66.45,
      110,      00,   192911,   1.96,  38.41,    .69,    1.5,   -.03,   1.02,     13,    618,   -.45,    .15,    .34,   -.71,    .08,   -.22,   -.02,  27.54,  49.28,
      110,      00,   192912,   2.21,  33.96,    .55,   1.27,   -.21,    .69,      4,    826,    -.3,   -.47,   -.04,   -.56,   -.13,   -.01,    -.1,  23.22,  44.69,
      110,      00,   193001,   2.58,  23.54,    .82,   1.48,      1,   1.14,      8,   1011,    .59,    .18,    -.1,   -.21,   -.15,    .09,    .26,  13.32,  33.78,
      110,      00,   193002,   1.74,   40.1,   -.52,    .81,  -1.55,    -.2,     11,    622,   -.85,   -.09,   -.24,    .09,    -.7,   -.04,    .26,  28.54,  51.64,
      110,      00,   193003,   1.98,  40.41,   -.93,   -.93,  -1.42,   -.93,      7,    656,  -1.13,  -1.43,   -.71,   -.42,   -.79,   -.38,    .13,  28.62,   52.2,
      110,      00,   193004,   1.83,  54.41,  -1.85,  -1.85,  -3.04,  -1.85,     38,    328,  -1.67,  -1.99,  -2.41,  -1.33,  -1.06,   -.84,   -.16,  41.05,  67.75,
      110,      00,   193005,   3.17,  59.23,  -1.36,  -1.36,     .9,   -.86,     98,    165,    .53,   -.58,  -1.01,   -.88,   -.43,   -.98,    .02,  46.94,  71.51,
      110,      00,   193006,   2.33,  68.41,  -1.71,  -1.71,  -1.46,  -1.71,    204,     35,  -1.34,   -.52,  -1.11,  -1.23,    -.9,   -1.1,   -.51,   54.7,  82.11,
      110,      00,   193007,   1.79,  75.04,  -2.63,  -2.63,  -3.31,  -2.63,    346,      8,  -2.76,  -2.24,  -1.43,   -1.9,  -1.56,  -1.37,   -.87,  60.93,  89.13,
      110,      00,   193008,   1.96,   72.9,  -3.51,  -3.51,  -3.44,  -3.51,    286,     13,  -1.97,  -2.74,  -2.61,  -2.09,  -1.86,  -1.34,   -1.2,  59.25,  86.52,
      110,      00,   193009,   2.33,  65.75,  -3.49,  -3.49,  -1.04,  -3.49,    183,     58,   -.36,  -1.35,  -2.44,  -2.04,     -2,  -1.53,  -1.16,  52.57,  78.93,
      110,      00,   193010,   2.31,  51.69,  -2.81,  -2.81,    .98,  -2.36,     33,    328,    .18,   -.08,   -.79,  -1.43,  -1.88,  -1.71,  -1.19,  40.06,  63.34,
      110,      00,   193011,   2.28,  41.09,   -2.6,   -2.6,   -.24,  -2.19,      8,    568,    .09,    .18,   -.01,  -1.47,  -1.58,  -1.55,  -1.14,   29.8,  52.38,
      110,      00,   193012,   1.28,  31.17,  -3.31,  -3.31,  -2.94,  -3.31,      2,    895,  -1.96,   -1.2,   -.82,  -1.75,  -1.82,   -1.9,  -1.26,  21.33,     41,
